CGS,CGS_IP_CG,CGS_IP_AMG,CGS_RED_AMG,Smoother,Smoother_JAC,Smoother_GS,Smoother_GSAC,Smoother_GSACBE,Smoother_GSRB,Smoother_GSRBAC,pre,post,numCore,perf
1,0,0,1,1,0,1,0,0,0,0,6,6,64,372.552
1,0,0,1,1,0,0,1,0,0,0,6,6,64,422.33
1,0,0,1,1,0,0,0,1,0,0,6,6,64,4155
1,0,0,1,1,0,0,0,0,1,0,6,6,64,578.911
1,0,0,1,1,0,0,0,0,0,1,6,6,64,626.52
1,1,0,0,1,1,0,0,0,0,0,0,1,256,105.401
1,1,0,0,1,0,1,0,0,0,0,0,1,256,105.588
1,1,0,0,1,0,0,1,0,0,0,0,1,256,110.863
1,1,0,0,1,0,0,0,1,0,0,0,1,256,425.106
1,1,0,0,1,0,0,0,0,1,0,0,1,256,121.597
1,1,0,0,1,0,0,0,0,0,1,0,1,256,127.142
1,0,1,0,1,1,0,0,0,0,0,0,1,256,106.035
1,0,1,0,1,0,1,0,0,0,0,0,1,256,103.678
1,0,1,0,1,0,0,1,0,0,0,0,1,256,107.284
1,0,1,0,1,0,0,0,1,0,0,0,1,256,427.549
1,0,1,0,1,0,0,0,0,1,0,0,1,256,121.07
1,0,1,0,1,0,0,0,0,0,1,0,1,256,124.549
1,0,0,1,1,1,0,0,0,0,0,0,1,256,128.741
1,0,0,1,1,0,1,0,0,0,0,0,1,256,125.228
1,0,0,1,1,0,0,1,0,0,0,0,1,256,129.276
1,0,0,1,1,0,0,0,1,0,0,0,1,256,451.497
1,0,0,1,1,0,0,0,0,1,0,0,1,256,142.689
1,0,0,1,1,0,0,0,0,0,1,0,1,256,146.784
1,1,0,0,1,1,0,0,0,0,0,0,2,256,132.708
1,1,0,0,1,0,1,0,0,0,0,0,2,256,133.363
1,1,0,0,1,0,0,1,0,0,0,0,2,256,140.738
1,1,0,0,1,0,0,0,1,0,0,0,2,256,763.726
1,1,0,0,1,0,0,0,0,1,0,0,2,256,168.072
1,1,0,0,1,0,0,0,0,0,1,0,2,256,173.99
1,0,1,0,1,1,0,0,0,0,0,0,2,256,129.799
1,0,1,0,1,0,1,0,0,0,0,0,2,256,126.878
1,0,1,0,1,0,0,1,0,0,0,0,2,256,133.654
1,0,1,0,1,0,0,0,1,0,0,0,2,256,771.238
1,0,1,0,1,0,0,0,0,1,0,0,2,256,161.144
1,0,1,0,1,0,0,0,0,0,1,0,2,256,167.785
1,0,0,1,1,1,0,0,0,0,0,0,2,256,153.049
1,0,0,1,1,0,1,0,0,0,0,0,2,256,149.038
1,0,0,1,1,0,0,1,0,0,0,0,2,256,156.332
1,0,0,1,1,0,0,0,1,0,0,0,2,256,796.674
1,0,0,1,1,0,0,0,0,1,0,0,2,256,183.469
1,0,0,1,1,0,0,0,0,0,1,0,2,256,191.1
1,1,0,0,1,1,0,0,0,0,0,0,3,256,159.299
1,1,0,0,1,0,1,0,0,0,0,0,3,256,157.803
1,1,0,0,1,0,0,1,0,0,0,0,3,256,168.24
1,1,0,0,1,0,0,0,1,0,0,0,3,256,1100.22
1,1,0,0,1,0,0,0,0,1,0,0,3,256,210.464
1,1,0,0,1,0,0,0,0,0,1,0,3,256,218.062
1,0,1,0,1,1,0,0,0,0,0,0,3,256,153.718
1,0,1,0,1,0,1,0,0,0,0,0,3,256,150.009
1,0,1,0,1,0,0,1,0,0,0,0,3,256,159.981
1,0,1,0,1,0,0,0,1,0,0,0,3,256,1117.14
1,0,1,0,1,0,0,0,0,1,0,0,3,256,201.08
1,0,1,0,1,0,0,0,0,0,1,0,3,256,210.765
1,0,0,1,1,1,0,0,0,0,0,0,3,256,177.63
1,0,0,1,1,0,1,0,0,0,0,0,3,256,172.603
1,0,0,1,1,0,0,1,0,0,0,0,3,256,183.573
1,0,0,1,1,0,0,0,1,0,0,0,3,256,1144.55
1,0,0,1,1,0,0,0,0,1,0,0,3,256,224.144
1,0,0,1,1,0,0,0,0,0,1,0,3,256,235.272
1,1,0,0,1,1,0,0,0,0,0,0,4,256,183.195
1,1,0,0,1,0,1,0,0,0,0,0,4,256,182.28
1,1,0,0,1,0,0,1,0,0,0,0,4,256,195.775
1,1,0,0,1,0,0,0,1,0,0,0,4,256,1435.16
1,1,0,0,1,0,0,0,0,1,0,0,4,256,250.288
1,1,0,0,1,0,0,0,0,0,1,0,4,256,262.706
1,0,1,0,1,1,0,0,0,0,0,0,4,256,177.23
1,0,1,0,1,0,1,0,0,0,0,0,4,256,172.602
1,0,1,0,1,0,0,1,0,0,0,0,4,256,186.37
1,0,1,0,1,0,0,0,1,0,0,0,4,256,1462.06
1,0,1,0,1,0,0,0,0,1,0,0,4,256,241.497
1,0,1,0,1,0,0,0,0,0,1,0,4,256,254.457
1,0,0,1,1,1,0,0,0,0,0,0,4,256,201.661
1,0,0,1,1,0,1,0,0,0,0,0,4,256,196.053
1,0,0,1,1,0,0,1,0,0,0,0,4,256,210.081
1,0,0,1,1,0,0,0,1,0,0,0,4,256,1495.23
1,0,0,1,1,0,0,0,0,1,0,0,4,256,264.861
1,0,0,1,1,0,0,0,0,0,1,0,4,256,279.463
1,1,0,0,1,1,0,0,0,0,0,0,5,256,209.396
1,1,0,0,1,0,1,0,0,0,0,0,5,256,205.103
1,1,0,0,1,0,0,1,0,0,0,0,5,256,221.948
1,1,0,0,1,0,0,0,1,0,0,0,5,256,1774.68
1,1,0,0,1,0,0,0,0,1,0,0,5,256,291.867
1,1,0,0,1,0,0,0,0,0,1,0,5,256,308.466
1,0,1,0,1,1,0,0,0,0,0,0,5,256,201.402
1,0,1,0,1,0,1,0,0,0,0,0,5,256,195.721
1,0,1,0,1,0,0,1,0,0,0,0,5,256,212.908
1,0,1,0,1,0,0,0,1,0,0,0,5,256,1813.32
1,0,1,0,1,0,0,0,0,1,0,0,5,256,280.836
1,0,1,0,1,0,0,0,0,0,1,0,5,256,298.184
1,0,0,1,1,1,0,0,0,0,0,0,5,256,226.427
1,0,0,1,1,0,1,0,0,0,0,0,5,256,219.516
1,0,0,1,1,0,0,1,0,0,0,0,5,256,237.079
1,0,0,1,1,0,0,0,1,0,0,0,5,256,1838.6
1,0,0,1,1,0,0,0,0,1,0,0,5,256,305.277
1,0,0,1,1,0,0,0,0,0,1,0,5,256,323.372
1,1,0,0,1,1,0,0,0,0,0,0,6,256,233.151
1,1,0,0,1,0,1,0,0,0,0,0,6,256,228.642
1,1,0,0,1,0,0,1,0,0,0,0,6,256,249.298
1,1,0,0,1,0,0,0,1,0,0,0,6,256,2111.7
1,1,0,0,1,0,0,0,0,1,0,0,6,256,330.937
1,1,0,0,1,0,0,0,0,0,1,0,6,256,353.094
1,0,1,0,1,1,0,0,0,0,0,0,6,256,224.931
1,0,1,0,1,0,1,0,0,0,0,0,6,256,217.979
1,0,1,0,1,0,0,1,0,0,0,0,6,256,239.487
1,0,1,0,1,0,0,0,1,0,0,0,6,256,2156.63
1,0,1,0,1,0,0,0,0,1,0,0,6,256,320.403
1,0,1,0,1,0,0,0,0,0,1,0,6,256,341.435
1,0,0,1,1,1,0,0,0,0,0,0,6,256,249.395
1,0,0,1,1,0,1,0,0,0,0,0,6,256,242.875
1,0,0,1,1,0,0,1,0,0,0,0,6,256,263.646
1,0,0,1,1,0,0,0,1,0,0,0,6,256,2191.43
1,0,0,1,1,0,0,0,0,1,0,0,6,256,345.623
1,0,0,1,1,0,0,0,0,0,1,0,6,256,366.472
1,1,0,0,1,1,0,0,0,0,0,1,0,256,104.879
1,1,0,0,1,0,1,0,0,0,0,1,0,256,105.778
1,1,0,0,1,0,0,1,0,0,0,1,0,256,114.311
1,1,0,0,1,0,0,0,1,0,0,1,0,256,430.779
1,1,0,0,1,0,0,0,0,1,0,1,0,256,121.584
1,1,0,0,1,0,0,0,0,0,1,1,0,256,128.436
1,0,1,0,1,1,0,0,0,0,0,1,0,256,101.8
1,0,1,0,1,0,1,0,0,0,0,1,0,256,101.37
1,0,1,0,1,0,0,1,0,0,0,1,0,256,107.551
1,0,1,0,1,0,0,0,1,0,0,1,0,256,436.47
1,0,1,0,1,0,0,0,0,1,0,1,0,256,119.25
1,0,1,0,1,0,0,0,0,0,1,1,0,256,124.454
1,0,0,1,1,1,0,0,0,0,0,1,0,256,116.806
1,0,0,1,1,0,1,0,0,0,0,1,0,256,116.207
1,0,0,1,1,0,0,1,0,0,0,1,0,256,129.291
1,0,0,1,1,0,0,0,1,0,0,1,0,256,460.082
1,0,0,1,1,0,0,0,0,1,0,1,0,256,136.3
1,0,0,1,1,0,0,0,0,0,1,1,0,256,146.364
1,1,0,0,1,1,0,0,0,0,0,1,1,256,133.786
1,1,0,0,1,0,1,0,0,0,0,1,1,256,132.977
1,1,0,0,1,0,0,1,0,0,0,1,1,256,144.692
1,1,0,0,1,0,0,0,1,0,0,1,1,256,772.483
1,1,0,0,1,0,0,0,0,1,0,1,1,256,167.964
1,1,0,0,1,0,0,0,0,0,1,1,1,256,178.852
1,0,1,0,1,1,0,0,0,0,0,1,1,256,130.17
1,0,1,0,1,0,1,0,0,0,0,1,1,256,126.606
1,0,1,0,1,0,0,1,0,0,0,1,1,256,133.889
1,0,1,0,1,0,0,0,1,0,0,1,1,256,778.328
1,0,1,0,1,0,0,0,0,1,0,1,1,256,160.837
1,0,1,0,1,0,0,0,0,0,1,1,1,256,167.966
1,0,0,1,1,1,0,0,0,0,0,1,1,256,153.571
1,0,0,1,1,0,1,0,0,0,0,1,1,256,143.065
1,0,0,1,1,0,0,1,0,0,0,1,1,256,156.442
1,0,0,1,1,0,0,0,1,0,0,1,1,256,806.62
1,0,0,1,1,0,0,0,0,1,0,1,1,256,183.288
1,0,0,1,1,0,0,0,0,0,1,1,1,256,191.542
1,1,0,0,1,1,0,0,0,0,0,1,2,256,159.534
1,1,0,0,1,0,1,0,0,0,0,1,2,256,157.897
1,1,0,0,1,0,0,1,0,0,0,1,2,256,172.821
1,1,0,0,1,0,0,0,1,0,0,1,2,256,1108.08
1,1,0,0,1,0,0,0,0,1,0,1,2,256,212.401
1,1,0,0,1,0,0,0,0,0,1,1,2,256,223.347
1,0,1,0,1,1,0,0,0,0,0,1,2,256,154.351
1,0,1,0,1,0,1,0,0,0,0,1,2,256,149.744
1,0,1,0,1,0,0,1,0,0,0,1,2,256,160.273
1,0,1,0,1,0,0,0,1,0,0,1,2,256,1122.24
1,0,1,0,1,0,0,0,0,1,0,1,2,256,200.937
1,0,1,0,1,0,0,0,0,0,1,1,2,256,210.86
1,0,0,1,1,1,0,0,0,0,0,1,2,256,178.063
1,0,0,1,1,0,1,0,0,0,0,1,2,256,172.482
1,0,0,1,1,0,0,1,0,0,0,1,2,256,183.28
1,0,0,1,1,0,0,0,1,0,0,1,2,256,1162.89
1,0,0,1,1,0,0,0,0,1,0,1,2,256,223.879
1,0,0,1,1,0,0,0,0,0,1,1,2,256,235.587
1,1,0,0,1,1,0,0,0,0,0,1,3,256,186.223
1,1,0,0,1,0,1,0,0,0,0,1,3,256,182.51
1,1,0,0,1,0,0,1,0,0,0,1,3,256,199.537
1,1,0,0,1,0,0,0,1,0,0,1,3,256,1445.98
1,1,0,0,1,0,0,0,0,1,0,1,3,256,251.218
1,1,0,0,1,0,0,0,0,0,1,1,3,256,268.759
1,0,1,0,1,1,0,0,0,0,0,1,3,256,177.754
1,0,1,0,1,0,1,0,0,0,0,1,3,256,172.745
1,0,1,0,1,0,0,1,0,0,0,1,3,256,186.585
1,0,1,0,1,0,0,0,1,0,0,1,3,256,1470.35
1,0,1,0,1,0,0,0,0,1,0,1,3,256,241.191
1,0,1,0,1,0,0,0,0,0,1,1,3,256,254.171
1,0,0,1,1,1,0,0,0,0,0,1,3,256,202.305
1,0,0,1,1,0,1,0,0,0,0,1,3,256,196.195
1,0,0,1,1,0,0,1,0,0,0,1,3,256,210.481
1,0,0,1,1,0,0,0,1,0,0,1,3,256,1507.61
1,0,0,1,1,0,0,0,0,1,0,1,3,256,264.339
1,0,0,1,1,0,0,0,0,0,1,1,3,256,279.739
1,1,0,0,1,1,0,0,0,0,0,1,4,256,211.6
1,1,0,0,1,0,1,0,0,0,0,1,4,256,206.248
1,1,0,0,1,0,0,1,0,0,0,1,4,256,228.205
1,1,0,0,1,0,0,0,1,0,0,1,4,256,1784.76
1,1,0,0,1,0,0,0,0,1,0,1,4,256,294.122
1,1,0,0,1,0,0,0,0,0,1,1,4,256,313.291
1,0,1,0,1,1,0,0,0,0,0,1,4,256,201.951
1,0,1,0,1,0,1,0,0,0,0,1,4,256,195.888
1,0,1,0,1,0,0,1,0,0,0,1,4,256,213.051
1,0,1,0,1,0,0,0,1,0,0,1,4,256,1813.56
1,0,1,0,1,0,0,0,0,1,0,1,4,256,280.92
1,0,1,0,1,0,0,0,0,0,1,1,4,256,297.812
1,0,0,1,1,1,0,0,0,0,0,1,4,256,226.779
1,0,0,1,1,0,1,0,0,0,0,1,4,256,219.481
1,0,0,1,1,0,0,1,0,0,0,1,4,256,236.709
1,0,0,1,1,0,0,0,1,0,0,1,4,256,1852.96
1,0,0,1,1,0,0,0,0,1,0,1,4,256,305.259
1,0,0,1,1,0,0,0,0,0,1,1,4,256,326.48
1,1,0,0,1,1,0,0,0,0,0,1,5,256,235.874
1,1,0,0,1,0,1,0,0,0,0,1,5,256,230.415
1,1,0,0,1,0,0,1,0,0,0,1,5,256,255.27
1,1,0,0,1,0,0,0,1,0,0,1,5,256,2119.53
1,1,0,0,1,0,0,0,0,1,0,1,5,256,335.791
1,1,0,0,1,0,0,0,0,0,1,1,5,256,358
1,0,1,0,1,1,0,0,0,0,0,1,5,256,226.023
1,0,1,0,1,0,1,0,0,0,0,1,5,256,218.443
1,0,1,0,1,0,0,1,0,0,0,1,5,256,239.354
1,0,1,0,1,0,0,0,1,0,0,1,5,256,2165.93
1,0,1,0,1,0,0,0,0,1,0,1,5,256,320.406
1,0,1,0,1,0,0,0,0,0,1,1,5,256,341.141
1,0,0,1,1,1,0,0,0,0,0,1,5,256,251.028
1,0,0,1,1,0,1,0,0,0,0,1,5,256,243.205
1,0,0,1,1,0,0,1,0,0,0,1,5,256,267.323
1,0,0,1,1,0,0,0,1,0,0,1,5,256,2210.92
1,0,0,1,1,0,0,0,0,1,0,1,5,256,345.54
1,0,0,1,1,0,0,0,0,0,1,1,5,256,373.376
1,1,0,0,1,1,0,0,0,0,0,1,6,256,260.205
1,1,0,0,1,0,1,0,0,0,0,1,6,256,254.288
1,1,0,0,1,0,0,1,0,0,0,1,6,256,281.464
1,1,0,0,1,0,0,0,1,0,0,1,6,256,2456.56
1,1,0,0,1,0,0,0,0,1,0,1,6,256,376.184
1,1,0,0,1,0,0,0,0,0,1,1,6,256,399.673
1,0,1,0,1,1,0,0,0,0,0,1,6,256,250.534
1,0,1,0,1,0,1,0,0,0,0,1,6,256,241.544
1,0,1,0,1,0,0,1,0,0,0,1,6,256,265.981
1,0,1,0,1,0,0,0,1,0,0,1,6,256,2510.08
1,0,1,0,1,0,0,0,0,1,0,1,6,256,359.839
1,0,1,0,1,0,0,0,0,0,1,1,6,256,385.01
1,0,0,1,1,1,0,0,0,0,0,1,6,256,274.661
1,0,0,1,1,0,1,0,0,0,0,1,6,256,265.804
1,0,0,1,1,0,0,1,0,0,0,1,6,256,293.515
1,0,0,1,1,0,0,0,1,0,0,1,6,256,2555.73
1,0,0,1,1,0,0,0,0,1,0,1,6,256,386.566
1,0,0,1,1,0,0,0,0,0,1,1,6,256,415.492
1,1,0,0,1,1,0,0,0,0,0,2,0,256,132.811
1,1,0,0,1,0,1,0,0,0,0,2,0,256,134.669
1,1,0,0,1,0,0,1,0,0,0,2,0,256,147.119
1,1,0,0,1,0,0,0,1,0,0,2,0,256,775.412
1,1,0,0,1,0,0,0,0,1,0,2,0,256,167.912
1,1,0,0,1,0,0,0,0,0,1,2,0,256,178.019
1,0,1,0,1,1,0,0,0,0,0,2,0,256,127.61
1,0,1,0,1,0,1,0,0,0,0,2,0,256,127.737
1,0,1,0,1,0,0,1,0,0,0,2,0,256,134.914
1,0,1,0,1,0,0,0,1,0,0,2,0,256,787.858
1,0,1,0,1,0,0,0,0,1,0,2,0,256,161.565
1,0,1,0,1,0,0,0,0,0,1,2,0,256,168.889
1,0,0,1,1,1,0,0,0,0,0,2,0,256,144.053
1,0,0,1,1,0,1,0,0,0,0,2,0,256,146.771
1,0,0,1,1,0,0,1,0,0,0,2,0,256,156.75
1,0,0,1,1,0,0,0,1,0,0,2,0,256,815.889
1,0,0,1,1,0,0,0,0,1,0,2,0,256,183.21
1,0,0,1,1,0,0,0,0,0,1,2,0,256,190.957
1,1,0,0,1,1,0,0,0,0,0,2,1,256,160.997
1,1,0,0,1,0,1,0,0,0,0,2,1,256,159.025
1,1,0,0,1,0,0,1,0,0,0,2,1,256,175.727
1,1,0,0,1,0,0,0,1,0,0,2,1,256,1110.36
1,1,0,0,1,0,0,0,0,1,0,2,1,256,209.883
1,1,0,0,1,0,0,0,0,0,1,2,1,256,228.511
1,0,1,0,1,1,0,0,0,0,0,2,1,256,154.05
1,0,1,0,1,0,1,0,0,0,0,2,1,256,150.337
1,0,1,0,1,0,0,1,0,0,0,2,1,256,161.27
1,0,1,0,1,0,0,0,1,0,0,2,1,256,1131.52
1,0,1,0,1,0,0,0,0,1,0,2,1,256,201.324
1,0,1,0,1,0,0,0,0,0,1,2,1,256,212.589
1,0,0,1,1,1,0,0,0,0,0,2,1,256,176.506
1,0,0,1,1,0,1,0,0,0,0,2,1,256,172.543
1,0,0,1,1,0,0,1,0,0,0,2,1,256,183.499
1,0,0,1,1,0,0,0,1,0,0,2,1,256,1164.09
1,0,0,1,1,0,0,0,0,1,0,2,1,256,223.824
1,0,0,1,1,0,0,0,0,0,1,2,1,256,238.35
1,1,0,0,1,1,0,0,0,0,0,2,2,256,185.618
1,1,0,0,1,0,1,0,0,0,0,2,2,256,184.046
1,1,0,0,1,0,0,1,0,0,0,2,2,256,203.922
1,1,0,0,1,0,0,0,1,0,0,2,2,256,1447.24
1,1,0,0,1,0,0,0,0,1,0,2,2,256,253.24
1,1,0,0,1,0,0,0,0,0,1,2,2,256,272.645
1,0,1,0,1,1,0,0,0,0,0,2,2,256,178.081
1,0,1,0,1,0,1,0,0,0,0,2,2,256,173.667
1,0,1,0,1,0,0,1,0,0,0,2,2,256,187.899
1,0,1,0,1,0,0,0,1,0,0,2,2,256,1475.69
1,0,1,0,1,0,0,0,0,1,0,2,2,256,241.726
1,0,1,0,1,0,0,0,0,0,1,2,2,256,255.835
1,0,0,1,1,1,0,0,0,0,0,2,2,256,202.155
1,0,0,1,1,0,1,0,0,0,0,2,2,256,196.06
1,0,0,1,1,0,0,1,0,0,0,2,2,256,213.123
1,0,0,1,1,0,0,0,1,0,0,2,2,256,1512.1
1,0,0,1,1,0,0,0,0,1,0,2,2,256,264.618
1,0,0,1,1,0,0,0,0,0,1,2,2,256,282.709
1,1,0,0,1,1,0,0,0,0,0,2,3,256,212.03
1,1,0,0,1,0,1,0,0,0,0,2,3,256,209.18
1,1,0,0,1,0,0,1,0,0,0,2,3,256,231.435
1,1,0,0,1,0,0,0,1,0,0,2,3,256,1785.73
1,1,0,0,1,0,0,0,0,1,0,2,3,256,294.523
1,1,0,0,1,0,0,0,0,0,1,2,3,256,317.146
1,0,1,0,1,1,0,0,0,0,0,2,3,256,201.939
1,0,1,0,1,0,1,0,0,0,0,2,3,256,196.931
1,0,1,0,1,0,0,1,0,0,0,2,3,256,214.181
1,0,1,0,1,0,0,0,1,0,0,2,3,256,1820.9
1,0,1,0,1,0,0,0,0,1,0,2,3,256,282.079
1,0,1,0,1,0,0,0,0,0,1,2,3,256,299.095
1,0,0,1,1,1,0,0,0,0,0,2,3,256,226.498
1,0,0,1,1,0,1,0,0,0,0,2,3,256,219.376
1,0,0,1,1,0,0,1,0,0,0,2,3,256,239.889
1,0,0,1,1,0,0,0,1,0,0,2,3,256,1854.94
1,0,0,1,1,0,0,0,0,1,0,2,3,256,305.123
1,0,0,1,1,0,0,0,0,0,1,2,3,256,329.732
1,1,0,0,1,1,0,0,0,0,0,2,4,256,236.287
1,1,0,0,1,0,1,0,0,0,0,2,4,256,231.273
1,1,0,0,1,0,0,1,0,0,0,2,4,256,256.007
1,1,0,0,1,0,0,0,1,0,0,2,4,256,2119.73
1,1,0,0,1,0,0,0,0,1,0,2,4,256,336.547
1,1,0,0,1,0,0,0,0,0,1,2,4,256,358.859
1,0,1,0,1,1,0,0,0,0,0,2,4,256,225.586
1,0,1,0,1,0,1,0,0,0,0,2,4,256,220.078
1,0,1,0,1,0,0,1,0,0,0,2,4,256,240.707
1,0,1,0,1,0,0,0,1,0,0,2,4,256,2166.22
1,0,1,0,1,0,0,0,0,1,0,2,4,256,321.585
1,0,1,0,1,0,0,0,0,0,1,2,4,256,342.96
1,0,0,1,1,1,0,0,0,0,0,2,4,256,250.757
1,0,0,1,1,0,1,0,0,0,0,2,4,256,242.961
1,0,0,1,1,0,0,1,0,0,0,2,4,256,269.97
1,0,0,1,1,0,0,0,1,0,0,2,4,256,2214.46
1,0,0,1,1,0,0,0,0,1,0,2,4,256,345.455
1,0,0,1,1,0,0,0,0,0,1,2,4,256,376.292
1,1,0,0,1,1,0,0,0,0,0,2,5,256,261.502
1,1,0,0,1,0,1,0,0,0,0,2,5,256,256.368
1,1,0,0,1,0,0,1,0,0,0,2,5,256,282.387
1,1,0,0,1,0,0,0,1,0,0,2,5,256,2460.75
1,1,0,0,1,0,0,0,0,1,0,2,5,256,376.722
1,1,0,0,1,0,0,0,0,0,1,2,5,256,401.589
1,0,1,0,1,1,0,0,0,0,0,2,5,256,250.038
1,0,1,0,1,0,1,0,0,0,0,2,5,256,242.797
1,0,1,0,1,0,0,1,0,0,0,2,5,256,267.166
1,0,1,0,1,0,0,0,1,0,0,2,5,256,2523.99
1,0,1,0,1,0,0,0,0,1,0,2,5,256,361.425
1,0,1,0,1,0,0,0,0,0,1,2,5,256,386.466
1,0,0,1,1,1,0,0,0,0,0,2,5,256,274.969
1,0,0,1,1,0,1,0,0,0,0,2,5,256,265.647
1,0,0,1,1,0,0,1,0,0,0,2,5,256,297.208
1,0,0,1,1,0,0,0,1,0,0,2,5,256,2561.59
1,0,0,1,1,0,0,0,0,1,0,2,5,256,386.243
1,0,0,1,1,0,0,0,0,0,1,2,5,256,419.227
1,1,0,0,1,1,0,0,0,0,0,2,6,256,285.467
1,1,0,0,1,0,1,0,0,0,0,2,6,256,280.078
1,1,0,0,1,0,0,1,0,0,0,2,6,256,309.514
1,1,0,0,1,0,0,0,1,0,0,2,6,256,2794.64
1,1,0,0,1,0,0,0,0,1,0,2,6,256,417.166
1,1,0,0,1,0,0,0,0,0,1,2,6,256,445.741
1,0,1,0,1,1,0,0,0,0,0,2,6,256,273.178
1,0,1,0,1,0,1,0,0,0,0,2,6,256,266.07
1,0,1,0,1,0,0,1,0,0,0,2,6,256,294.309
1,0,1,0,1,0,0,0,1,0,0,2,6,256,2866.13
1,0,1,0,1,0,0,0,0,1,0,2,6,256,401.049
1,0,1,0,1,0,0,0,0,0,1,2,6,256,430.039
1,0,0,1,1,1,0,0,0,0,0,2,6,256,298.275
1,0,0,1,1,0,1,0,0,0,0,2,6,256,292.332
1,0,0,1,1,0,0,1,0,0,0,2,6,256,323.508
1,0,0,1,1,0,0,0,1,0,0,2,6,256,2919.66
1,0,0,1,1,0,0,0,0,1,0,2,6,256,429.469
1,0,0,1,1,0,0,0,0,0,1,2,6,256,462.928
1,1,0,0,1,1,0,0,0,0,0,3,0,256,159.551
1,1,0,0,1,0,1,0,0,0,0,3,0,256,160.51
1,1,0,0,1,0,0,1,0,0,0,3,0,256,176.35
1,1,0,0,1,0,0,0,1,0,0,3,0,256,1113.68
1,1,0,0,1,0,0,0,0,1,0,3,0,256,211.581
1,1,0,0,1,0,0,0,0,0,1,3,0,256,226.552
1,0,1,0,1,1,0,0,0,0,0,3,0,256,154.889
1,0,1,0,1,0,1,0,0,0,0,3,0,256,150.803
1,0,1,0,1,0,0,1,0,0,0,3,0,256,161.88
1,0,1,0,1,0,0,0,1,0,0,3,0,256,1139.97
1,0,1,0,1,0,0,0,0,1,0,3,0,256,202.449
1,0,1,0,1,0,0,0,0,0,1,3,0,256,212.872
1,0,0,1,1,1,0,0,0,0,0,3,0,256,176.664
1,0,0,1,1,0,1,0,0,0,0,3,0,256,172.829
1,0,0,1,1,0,0,1,0,0,0,3,0,256,185.809
1,0,0,1,1,0,0,0,1,0,0,3,0,256,1172.65
1,0,0,1,1,0,0,0,0,1,0,3,0,256,224.055
1,0,0,1,1,0,0,0,0,0,1,3,0,256,235.467
1,1,0,0,1,1,0,0,0,0,0,3,1,256,187.25
1,1,0,0,1,0,1,0,0,0,0,3,1,256,184.754
1,1,0,0,1,0,0,1,0,0,0,3,1,256,203.453
1,1,0,0,1,0,0,0,1,0,0,3,1,256,1450.49
1,1,0,0,1,0,0,0,0,1,0,3,1,256,254.744
1,1,0,0,1,0,0,0,0,0,1,3,1,256,272.76
1,0,1,0,1,1,0,0,0,0,0,3,1,256,179.068
1,0,1,0,1,0,1,0,0,0,0,3,1,256,173.712
1,0,1,0,1,0,0,1,0,0,0,3,1,256,188.415
1,0,1,0,1,0,0,0,1,0,0,3,1,256,1484.38
1,0,1,0,1,0,0,0,0,1,0,3,1,256,242.351
1,0,1,0,1,0,0,0,0,0,1,3,1,256,256.661
1,0,0,1,1,1,0,0,0,0,0,3,1,256,202.377
1,0,0,1,1,0,1,0,0,0,0,3,1,256,196.567
1,0,0,1,1,0,0,1,0,0,0,3,1,256,216.219
1,0,0,1,1,0,0,0,1,0,0,3,1,256,1517.28
1,0,0,1,1,0,0,0,0,1,0,3,1,256,264.735
1,0,0,1,1,0,0,0,0,0,1,3,1,256,286.289
1,1,0,0,1,1,0,0,0,0,0,3,2,256,210.782
1,1,0,0,1,0,1,0,0,0,0,3,2,256,209.431
1,1,0,0,1,0,0,1,0,0,0,3,2,256,229.599
1,1,0,0,1,0,0,0,1,0,0,3,2,256,1787.34
1,1,0,0,1,0,0,0,0,1,0,3,2,256,293.637
1,1,0,0,1,0,0,0,0,0,1,3,2,256,316.09
1,0,1,0,1,1,0,0,0,0,0,3,2,256,203.349
1,0,1,0,1,0,1,0,0,0,0,3,2,256,196.951
1,0,1,0,1,0,0,1,0,0,0,3,2,256,214.6
1,0,1,0,1,0,0,0,1,0,0,3,2,256,1828.59
1,0,1,0,1,0,0,0,0,1,0,3,2,256,282.648
1,0,1,0,1,0,0,0,0,0,1,3,2,256,299.637
1,0,0,1,1,1,0,0,0,0,0,3,2,256,226.841
1,0,0,1,1,0,1,0,0,0,0,3,2,256,219.512
1,0,0,1,1,0,0,1,0,0,0,3,2,256,242.626
1,0,0,1,1,0,0,0,1,0,0,3,2,256,1862.61
1,0,0,1,1,0,0,0,0,1,0,3,2,256,304.861
1,0,0,1,1,0,0,0,0,0,1,3,2,256,332.901
1,1,0,0,1,1,0,0,0,0,0,3,3,256,236.141
1,1,0,0,1,0,1,0,0,0,0,3,3,256,233.371
1,1,0,0,1,0,0,1,0,0,0,3,3,256,255.918
1,1,0,0,1,0,0,0,1,0,0,3,3,256,2125.26
1,1,0,0,1,0,0,0,0,1,0,3,3,256,334.519
1,1,0,0,1,0,0,0,0,0,1,3,3,256,359.621
1,0,1,0,1,1,0,0,0,0,0,3,3,256,226.62
1,0,1,0,1,0,1,0,0,0,0,3,3,256,220.201
1,0,1,0,1,0,0,1,0,0,0,3,3,256,241.174
1,0,1,0,1,0,0,0,1,0,0,3,3,256,2177.53
1,0,1,0,1,0,0,0,0,1,0,3,3,256,322.799
1,0,1,0,1,0,0,0,0,0,1,3,3,256,342.804
1,0,0,1,1,1,0,0,0,0,0,3,3,256,251.05
